00) Zip,01) City,02) State,03) Household median income in dollars,04) Household mean income in dollars,05) Total population 18 to 24 years,06) Percentage of 05) less than high school,07) Percentage of 05) high school,08) Percentage of 05) some college,09) Percentage of 05) bachelor's,10) Total population 25 years and over,11) Percentage of 10)less than 9th grade,12) Percentage of 10) 9th to 12th no diploma,13) Percentage of 10) high school,14) Percentage of 10) some college,15) Percentage of 10) associate's degree,16) Percentage of 10) bachelor's,17) Percentage of 10) graduate degree,18) Total population 25 to 34 years,19) Percentage of 18) high school or higher,20) Percentage of 18) bachelor's or higher,21) Total population 35 to 44 years,22) Percentage of 21) high school or higher,23) Percentage of 21) bachelor's or higher,24) Total population 45 to 64 years,25) Percentage of 24) high school or higher,26) Percentage of 24) bachelor's or higher,27) Total population 65 and over,28) Percentage of 27) high school or higher,29) Percentage of 27) bachelor's or higher,"30) Median earnings in dollars, population 25 and over","31) Median earnings in dollars, population 25 and over less than high school","32) Median earnings in dollars, population 25 and over high school","33) Median earnings in dollars, population 25 and over some college","34) Median earnings in dollars, population 25 and over bachelor's","35) Median earnings in dollars, population 25 and over graduate degree",36) Population total,37) Population percentage: not Hispanic,38) Population percentage: not Hispanic white,39) Population percentage: not Hispanic black,40) Population percentage: not Hispanic American Indian or native,41) Population percentage: not Hispanic Asian,42) Population percentage: not Hispanic native Hawaiian or Pacific islander,43) Population percentage: not Hispanic some other race,44) Population percentage: not Hispanic two or more races,45) Population percentage: not Hispanic two or more races including some other race,46) Population percentage: not Hispanic two or more races excluding some other race,47) Population percentage: Hispanic,48) Population percentage: Hispanic white,49) Population percentage: Hispanic black,50) Population percentage: Hispanic American Indian or native,51) Population percentage: Hispanic Asian,52) Population percentage: Hispanic native Hawaiian or Pacific islander,53) Population percentage: Hispanic some other race,54) Population percentage: Hispanic two or more races,55) Population percentage: Hispanic two or more races including some other race,56) Population percentage: Hispanic two or more races excluding some other race,57) Population total,58) Population percentage: under 5 years,59) Population percentage: 5 to 9 years,60) Population percentage: 10 to 14 years,61) Population percentage: 15 to 19 years,62) Population percentage: 20 to 24 years,63) Population percentage: 25 to 29 years,64) Population percentage: 30 to 34 years,65) Population percentage: 35 to 39 years,66) Population percentage: 40 to 44 years,67) Population percentage: 45 to 49 years,68) Population percentage: 50 to 54 years,69) Population percentage: 55 to 59 years,70) Population percentage: 60 to 64 years,71) Population percentage: 65 to 69 years,72) Population percentage: 70 to 74 years,73) Population percentage: 75 to 79 years,74) Population percentage: 80 to 84 years,75) Population percentage: 85 years and over,76) Population percentage: 5 to 14 years,77) Population percentage: 15 to 17 years,78) Population percentage: 18 to 24 years,79) Population percentage: 15 to 44 years,80) Population percentage: 16 years and over,81) Population percentage: 18 years and over,82) Population percentage: 60 years and over,83) Population percentage: 62 years and over,84) Population percentage: 65 years and over,85) Population percentage: 75 years and over,86) Median age,87) Sex ratio (males per 100 females),88) Age dependency ratio,89) Old-age dependency ratio,90) Child dependency ratio,91) Licenses,92) Manufacturing,93) Gun purchases approximate,VIOLENT?
54228,MISHICOT,WI,57326,65684,189,22.75132275,36.50793651,35.97883598,4.761904762,1889,1.376389624,8.78771837,44.78560085,18.31656961,11.64637374,11.48755956,3.599788248,247,88.25910931,28.74493927,344,90.98837209,20.93023256,838,92.12410501,10.50119332,460,85.65217391,11.73913043,35361,20114,32609,35795,44583,60833,2685,97.46741155,96.46182495,0.148975791,0.595903166,0,0.148975791,0,0.111731844,0,0.111731844,2.532588454,2.532588454,0,0,0,0,0,0,0,0,2685,5.7,7.1,6.3,5.5,5,3.8,5.4,5.5,7.3,7.6,7.7,9.1,6.8,6,4.8,2.9,2.2,1.2,13.4,3.5,7,32.5,79.9,77.4,23.9,21,17.1,6.3,43.7,106.4,65.9,28.4,37.5,0,16,178.1059672,0
45431,DAYTON,OH,57328,74944,3060,8.725490196,15.55555556,53.69281046,22.02614379,18352,3.411072363,3.481909329,23.63230166,23.07650392,8.554925894,19.08783784,18.755449,5486,98.39591688,48.4141451,2929,94.81051553,42.81324684,6376,93.44416562,33.29673777,3561,82.95422634,25.61078349,42375,28194,30098,33394,53110,75163,27386,94.54100635,78.81764405,6.072445775,0.014606003,5.415175637,0,0.628058132,3.593076755,0.102242021,3.490834733,5.458993646,4.626451472,0.127802527,0,0.062075513,0,0.376104579,0.266559556,0.105893522,0.160666034,27386,7.9,5.9,4.8,4.7,9.5,11.4,8.6,6,4.7,5.5,5.9,6.7,5.1,4.6,3.4,2.7,1.4,1,10.8,3.1,11.2,45,80.7,78.2,18.1,16.3,13,5,33.2,100.3,53.4,19.9,33.5,0,0,1737.312919,0
2135,BRIGHTON,MA,57330,72545,7090,3.328631876,7.376586742,40.64880113,48.64598025,29343,5.030160515,3.922570971,13.23313908,10.68397914,3.247793341,37.68530825,26.1970487,14163,98.70790087,82.08712843,3828,94.33124347,71.0292581,6083,85.18822949,43.44895611,5269,74.83393433,33.34598596,45893,21120,26678,32939,50576,54089,40513,89.84523486,66.3243897,4.482511786,0.320884654,15.64189273,0.167847358,0.678794461,2.228914176,0.20487251,2.024041666,10.15476514,5.854910769,0.634364278,0.024683435,0.15550564,0,3.097771086,0.387529929,0.165379014,0.222150915,40513,4.5,2.2,1.9,2.4,16.6,23.9,11,5.5,4,3.5,3.7,3.9,3.9,3.2,2.7,2.1,2.6,2.4,4.1,1.5,17.5,63.4,90.6,89.9,16.9,15.2,13,7.1,29.5,82,30,16.9,13.1,0,139890,809.1746411,1
13156,STERLING,NY,57332,63485,145,60,28.27586207,6.896551724,4.827586207,1556,2.570694087,8.033419023,32.13367609,23.00771208,13.1748072,11.95372751,9.12596401,152,97.36842105,35.52631579,409,98.04400978,23.22738386,583,89.87993139,16.98113208,412,77.18446602,19.41747573,40493,71094,38889,46250,36154,57875,2232,99.28315412,98.29749104,0.268817204,0.089605735,0.224014337,0,0,0.403225806,0,0.403225806,0.716845878,0,0,0,0,0,0.492831541,0.224014337,0,0.224014337,2232,6.4,4.6,5.5,9.5,4.3,3,3.9,10,8.3,6.6,9.3,4.7,5.5,5.1,6.5,2.8,2.9,1.3,10.1,7.3,6.5,38.9,81.9,76.2,24,21.5,18.5,6.9,41.6,122.5,73.2,32,41.2,0,0,41.81124981,0
48088,WARREN,MI,57336,66846,1684,13.47980998,22.68408551,54.27553444,9.560570071,15961,3.207819059,6.478290834,32.55435123,24.89818934,12.20474908,14.14698327,6.509617192,2892,95.95435685,30.08298755,2682,89.44817301,21.66293811,6103,94.06849091,21.44846797,4284,81.69934641,12.53501401,39223,22969,32352,39531,45870,51893,22255,97.41181757,84.70456077,7.337676927,0.251628847,3.742979106,0,0,1.374971916,0.031453606,1.34351831,2.588182431,2.282633116,0,0,0.022466861,0,0.283082453,0,0,0,22255,5.7,4.6,5.9,6.6,5.4,7,6,5.7,6.4,7.2,7.1,6.5,6.6,5.2,4.9,4.3,2.8,2.2,10.5,4.4,7.6,37,82.4,79.3,25.8,22.6,19.2,9.2,42.5,93.2,66.6,32.1,34.5,0,0,738.8568137,0
81303,DURANGO,CO,57339,72923,725,24.82758621,27.17241379,46.20689655,1.793103448,5715,2.519685039,3.394575678,25.51181102,23.6920385,8.101487314,22.25721785,14.5231846,1043,88.78235858,30.20134228,1093,94.60201281,41.44556267,2443,95.57920589,37.53581662,1136,95.24647887,36.70774648,32121,29167,26993,29896,37305,45000,8456,83.91674551,75.76868496,0.555818354,4.919583728,0.579470199,0.04730369,0.070955535,1.974929044,0,1.974929044,16.08325449,9.03500473,0,1.265373699,0,0,5.522705771,0.260170293,0.236518448,0.023651845,8456,4.5,8.6,6.1,7.5,5.8,5.1,7.3,7.6,5.4,5.9,7.8,7.2,8,5.6,2.9,1.7,1.7,1.6,14.6,4.7,8.6,38.5,78.9,76.2,21.4,17.2,13.4,4.9,38.2,95.9,59.4,21.4,38,0,0,778.4514416,0
15660,LOWBER,PA,57344,62024,46,43.47826087,13.04347826,43.47826087,0,244,0,25,26.2295082,27.45901639,18.44262295,0,2.868852459,27,100,0,34,47.05882353,0,131,72.51908397,5.34351145,52,86.53846154,0,36806,NaN,32188,58289,NaN,NaN,344,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,10.5,0,2.3,4.7,11.6,5.2,2.6,2.6,7.3,9.6,2.9,9.9,15.7,3.8,7,4.4,0,0,2.3,2.9,13.4,34,87.2,84.3,30.8,20.3,15.1,4.4,49.1,135.6,44.5,21.8,22.7,0,42,23.69158896,1
81652,SILT,CO,57346,72712,363,13.77410468,68.31955923,16.25344353,1.652892562,3262,3.740036787,5.824647456,32.98589822,27.46781116,10.94420601,11.46535868,7.572041692,592,95.77702703,18.75,655,78.16793893,15.57251908,1502,95.20639148,23.10252996,513,85.96491228,11.89083821,33986,35208,27468,35242,36500,NaN,4886,77.89602947,73.65943512,0.245599673,0.020466639,1.739664347,0,0,2.230863692,0,2.230863692,22.10397053,13.48751535,0,0.941465411,0,0,4.768726975,2.906262792,0.695865739,2.210397053,4886,7.5,7.9,5.5,7.8,4.6,6.2,5.9,7.5,5.9,10.9,5.6,6.3,7.9,4.3,2.4,2.5,1,0.3,13.4,4.9,7.4,37.8,77.8,74.2,18.4,14.3,10.5,3.8,38.4,102.8,57,16.5,40.5,60,3,449.8005846,0
59833,FLORENCE,MT,57352,71552,357,28.29131653,35.29411765,36.41456583,0,3764,1.408076514,4.250797024,31.11052072,19.65993624,11.90223167,23.06057386,8.607863974,510,87.25490196,22.15686275,608,95.72368421,33.38815789,1745,95.75931232,36.21776504,901,94.67258602,27.08102109,33242,NaN,26765,36375,43333,59808,5346,97.25028058,94.87467265,0,0,1.122334456,0,0,1.253273475,0,1.253273475,2.749719416,1.571268238,0,0.056116723,0,0,0.392817059,0.729517396,0.729517396,0,5346,3.6,5.4,6.1,10.6,3.9,2.7,6.9,5.7,5.7,9,9.1,6.5,8.1,8.3,2.8,2.4,2.4,1,11.5,7.8,6.7,35.4,81.8,77.1,24.9,22.2,16.9,5.7,44.8,102.3,66,28,38,0,0,569.9785784,0
68015,CEDAR BLUFFS,NE,57353,63899,78,3.846153846,47.43589744,34.61538462,14.1025641,769,1.820546164,3.250975293,37.97139142,28.21846554,8.452535761,13.39401821,6.89206762,90,100,7.777777778,116,99.13793103,18.10344828,351,97.72079772,25.64102564,212,85.8490566,17.9245283,37012,50750,32656,37143,60781,55833,1068,98.78277154,94.94382022,0,0.936329588,0,0,0,2.902621723,0,2.902621723,1.217228464,1.217228464,0,0,0,0,0,0,0,0,1068,4.7,3.9,8.1,5,6.4,3.7,4.7,5.6,5.2,9.1,11.5,5.7,6.6,7.2,2.6,6,1.6,2.4,12,4,7.3,30.6,81.6,79.3,26.4,24.1,19.9,10,47.9,112.3,68.2,33.4,34.8,0,398,17.70867351,0
13122,NEW WOODSTOCK,NY,57353,70563,103,33.00970874,12.62135922,36.89320388,17.47572816,812,4.679802956,2.093596059,28.44827586,24.50738916,19.08866995,14.408867,6.773399015,94,81.91489362,34.04255319,199,87.93969849,24.12060302,396,96.46464646,21.71717172,123,100,4.87804878,36301,37083,35897,33409,36484,102625,1446,100,99.17012448,0.20746888,0,0,0,0,0.622406639,0,0.622406639,0,0,0,0,0,0,0,0,0,0,1446,3.9,14.3,12.2,9.1,4.4,3.4,3.1,8.1,5.7,9.8,6.4,8.7,2.5,6.4,1.5,0.5,0,0.1,26.6,6.3,7.1,33.7,65.6,63.3,11,10.4,8.5,0.6,33.8,77,82.6,15.5,67,0,395,27.08739571,1
64057,INDEPENDENCE,MO,57355,67871,1124,7.028469751,38.70106762,44.03914591,10.23131673,10259,1.530363583,3.840530266,32.88819573,26.14289892,7.915001462,18.77375963,8.909250414,1871,93.85355425,34.52699091,1439,97.56775539,25.78179291,4138,94.80425326,27.81536974,2811,93.38313767,23.90608324,39231,NaN,36679,37116,41607,52734,14024,94.22418711,81.21078152,8.079007416,1.312036509,0.820022818,0.270964062,0,2.531374786,0,2.531374786,5.775812892,3.722190531,0,0.106959498,0,0,1.561608671,0.385054193,0.15687393,0.228180262,14024,4.4,5.2,5.8,5.9,5.6,5.6,7.8,5.5,4.8,5.7,8.2,8.8,6.8,5.7,3.9,3.4,3.5,3.5,11,3.4,8,35.1,83.4,81.2,26.8,25,20,10.5,44.6,85.3,63.6,32.8,30.8,0,0,1274.488151,0
13634,DEXTER,NY,57356,68622,380,6.315789474,58.42105263,35.26315789,0,3028,1.915455746,7.85997358,35.17173052,16.61162483,17.17305152,11.12945839,10.13870542,511,95.30332681,30.52837573,625,87.2,18.4,1385,92.41877256,20.50541516,507,82.84023669,17.55424063,33310,NaN,24194,33598,77188,56549,4675,98.58823529,97.96791444,0.213903743,0,0,0,0,0.406417112,0.406417112,0,1.411764706,1.240641711,0,0,0,0,0,0.171122995,0,0.171122995,4675,8.1,8.4,4.9,8.2,5.6,5.4,5.5,6.5,6.9,8.4,7.2,9.3,4.7,4.3,3.6,1.6,1,0.4,13.3,5.7,8.1,38.1,75.2,72.9,15.6,12.6,10.8,2.9,37.4,109.8,61.2,17.5,43.7,0,0,87.57508641,0
87046,REGINA,NM,57361,63621,0,0,0,0,0,58,10.34482759,0,44.82758621,36.20689655,0,8.620689655,0,0,0,0,0,0,0,27,100,0,31,80.64516129,16.12903226,31389,NaN,45250,NaN,NaN,NaN,58,82.75862069,82.75862069,0,0,0,0,0,0,0,0,17.24137931,17.24137931,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,15.5,15.5,0,15.5,34.5,10.3,8.6,0,0,0,0,0,0,100,100,69,69,53.4,8.6,65.3,87.1,114.8,114.8,NaN,0,0,4.047265792,0
55396,WINTHROP,MN,57361,64996,151,20.52980132,35.7615894,39.73509934,3.973509934,1468,5.449591281,5.517711172,43.25613079,20.09536785,8.514986376,13.07901907,4.08719346,202,85.64356436,14.35643564,169,92.30769231,14.79289941,659,91.95751138,18.20940819,438,84.93150685,17.80821918,33409,NaN,31011,35515,48125,NaN,2094,89.01623687,88.44317096,0.047755492,0,0.143266476,0,0,0.382043935,0,0.382043935,10.98376313,8.978032474,0,0,0,0,2.005730659,0,0,0,2094,6.5,5.5,6.1,5.8,6,5.2,4.5,3.2,4.9,7.9,7.8,8.7,7.1,6.5,3.9,3.8,3,3.8,11.6,4.6,7.2,29.5,79.7,77.3,28,25.3,20.9,10.6,46.7,91.9,77.3,37.1,40.2,0,0,121.1569832,0
17827,FREEBURG,PA,57361,65172,86,26.74418605,54.65116279,13.95348837,4.651162791,533,1.876172608,7.692307692,43.71482176,16.13508443,12.75797373,12.00750469,5.816135084,104,97.11538462,35.57692308,96,100,5.208333333,200,93.5,24,133,73.68421053,3.759398496,40030,NaN,33750,40385,41250,68750,773,97.28331177,96.89521345,0,0,0,0,0,0.388098318,0,0.388098318,2.716688228,1.034928849,0,0,0,0,1.681759379,0,0,0,773,5.8,4.9,4.5,9.6,6.2,5.4,8,5.7,6.7,5,9.2,6.5,5.2,3.8,3.1,4,4.7,1.7,9.4,4.7,11.1,41.7,84,80.1,22.4,20.7,17.2,10.3,39.3,108.4,59.1,27.4,31.7,0,1445,53.23720427,1
57745,HILL CITY,SD,57361,65573,179,6.703910615,65.36312849,17.87709497,10.05586592,1831,3.604587657,5.352266521,40.03276898,23.64827963,7.482250137,12.83451666,7.045330421,275,97.45454545,9.090909091,317,91.16719243,24.60567823,745,92.08053691,21.61073826,494,85.82995951,20.24291498,24276,17679,24453,22404,50119,NaN,2559,91.2465807,83.62641657,0,5.58812036,0.390777648,0,0.312622118,1.328644002,0,1.328644002,8.753419304,6.33059789,0,1.094177413,0,0,1.328644002,0,0,0,2559,4.5,5.5,8.2,6.4,3.9,5.2,5.5,6.3,6.1,4.5,5.1,13.3,6.3,4.1,6.3,5.7,2.4,0.8,13.7,3.3,7,33.4,81.2,78.5,25.6,22.2,19.3,8.8,42.6,111.8,68.8,32.6,36.2,0,0,297.8026426,0
68346,DUNBAR,NE,57361,67238,26,0,30.76923077,69.23076923,0,399,3.759398496,10.77694236,41.35338346,24.31077694,11.52882206,5.513784461,2.756892231,63,100,15.87301587,69,100,18.84057971,205,76.58536585,0.975609756,62,83.87096774,12.90322581,29375,23688,26875,32917,54375,NaN,511,97.06457926,94.91193738,0,0,0,0,0,2.152641879,0,2.152641879,2.935420744,1.369863014,0,0,0,0,0.391389432,1.174168297,1.174168297,0,511,6.5,1.8,5.3,5.3,3.1,8.8,3.5,2.5,11,13.3,3.9,10.6,12.3,2,2.9,3.1,4.1,0,7,3.3,5.1,34.2,85.5,83.2,24.5,17.2,12.1,7.2,45.8,106.9,40.8,17.1,23.7,0,0,8.472970189,0
50675,TRAER,IA,57361,67395,149,8.724832215,36.24161074,29.53020134,25.5033557,1680,2.083333333,4.642857143,32.14285714,23.69047619,13.63095238,17.61904762,6.19047619,214,97.19626168,23.8317757,266,94.73684211,23.68421053,637,94.66248038,26.84458399,563,89.52042629,20.42628774,35027,16563,31776,33900,41875,65833,2381,98.90802184,97.73204536,0,0,0.25199496,0,0.12599748,0.79798404,0,0.79798404,1.09197816,0.96598068,0,0,0,0.12599748,0,0,0,0,2381,6.3,5.4,7.8,5.6,4.3,2.9,6.1,4.5,6.7,5.7,6.1,9.2,5.8,6.1,3.1,4,3.9,6.5,13.2,3.7,6.3,30.1,79.3,76.8,29.4,27,23.6,14.4,45.4,104,88.1,44.5,43.6,105,0,32.1752159,1
56683,TENSTRIKE,MN,57361,68981,46,19.56521739,28.26086957,47.82608696,4.347826087,539,0.556586271,1.298701299,30.42671614,28.75695733,15.21335807,14.28571429,9.461966605,96,100,27.08333333,66,98.48484848,19.6969697,232,100,25.86206897,145,93.79310345,20,30461,NaN,32321,26875,27083,43750,772,99.48186528,96.76165803,0,1.683937824,0,0,0,1.03626943,0,1.03626943,0.518134715,0.518134715,0,0,0,0,0,0,0,0,772,7.3,7.8,5.7,4.8,4.7,4,8.4,5.2,3.4,5.7,8.5,7.8,8,8.7,3.4,2.7,1.9,2.1,13.5,3.5,6,30.4,78.9,75.8,26.8,23.2,18.8,6.7,43.3,103.2,75.5,33,42.5,0,0,44.66723545,0
16260,VOWINCKEL,PA,57361,72909,0,0,0,0,0,237,9.282700422,0,39.66244726,19.83122363,3.375527426,22.78481013,5.063291139,65,100,66.15384615,28,100,57.14285714,90,100,7.777777778,54,59.25925926,0,45595,NaN,28864,76250,50341,NaN,284,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,7.4,6.7,2.5,0,0,7.7,15.1,4.2,5.6,2.8,3.2,21.1,4.6,0,5.3,11.6,2.1,0,9.2,0,0,32.7,83.5,83.5,23.6,22.2,19,13.7,45.3,110.4,55.2,29.5,25.7,0,209,19.55933507,0
14816,BREESPORT,NY,57361,80867,38,0,57.89473684,34.21052632,7.894736842,348,0,4.310344828,56.03448276,15.22988506,3.16091954,14.65517241,6.609195402,61,100,32.78688525,74,100,41.89189189,177,91.52542373,12.99435028,36,100,0,41322,NaN,40691,75917,NaN,56250,519,90.1734104,86.31984586,0,0.770712909,3.082851638,0,0,0,0,0,9.826589595,6.358381503,0,0,0,0,0,3.468208092,0,3.468208092,519,9.1,4,6.6,11.9,1.3,8.1,3.7,3.5,10.8,9.8,6,7.5,10.8,4.2,2.7,0,0,0,10.6,6,7.3,39.3,79.2,74.4,17.7,10.2,6.9,0,41.6,82.1,48.3,10.3,38,179,27,9.72223954,1
98650,TROUT LAKE,WA,57368,71976,18,0,61.11111111,16.66666667,22.22222222,720,1.805555556,3.611111111,20.27777778,25,8.194444444,26.38888889,14.72222222,113,91.15044248,26.54867257,120,90,50.83333333,293,94.19795222,43.3447099,194,100,40.20618557,26452,42031,19567,23359,27222,41354,996,92.67068273,90.26104418,0,1.104417671,1.104417671,0,0,0.200803213,0,0.200803213,7.329317269,6.425702811,0,0,0,0,0.903614458,0,0,0,996,7.2,7.7,7.3,3.9,1.5,3.9,7.4,10.1,1.9,1.2,7.3,7,13.9,8.7,5.4,1.1,0.4,3.8,15.1,3.6,1.8,28.8,76.5,74.1,33.3,28.2,19.5,5.3,42.1,85.5,83.1,35.7,47.4,29,7,58.81915986,0
44118,CLEVELAND,OH,57368,79048,4775,7.287958115,25.90575916,50.63874346,16.16753927,25954,0.978654543,4.739153888,15.01117361,19.7503275,6.846728828,25.44887108,27.22509054,6822,95.26531809,58.83905013,4580,96.44104803,58.18777293,9164,95.50414666,50.61108686,5388,89.12397921,43.68968077,41130,13315,24424,31157,45953,57286,39792,98.10514676,56.69229996,36.28116204,0.218636912,2.312022517,0.050261359,0.138218737,2.412545235,0.077905107,2.334640129,1.894853237,1.223864093,0.105548854,0,0,0,0.236228388,0.329211902,0.145757941,0.183453961,39792,8.1,5.3,5.4,8.4,7.7,9.8,7.3,6.3,5.2,4.9,5.7,6.3,6.1,4.5,3.2,2.2,1.6,2.1,10.7,4,12,44.7,80,77.2,19.7,17.3,13.5,5.8,33.3,90.5,57,21.3,35.8,0,0,2524.324679,0
56578,ROCHERT,MN,57375,67049,26,19.23076923,46.15384615,23.07692308,11.53846154,567,1.234567901,3.703703704,27.33686067,33.68606702,13.05114638,14.46208113,6.525573192,64,96.875,31.25,63,100,6.349206349,261,95.01915709,12.64367816,179,92.73743017,34.63687151,34896,NaN,32500,34750,40268,40625,735,97.68707483,88.16326531,0,4.897959184,0,0,0,4.62585034,0,4.62585034,2.31292517,1.904761905,0,0,0,0,0.408163265,0,0,0,735,4.5,5.6,4.2,6.7,1.9,5.2,3.5,4.8,3.8,5.9,7.6,9.3,12.8,11.4,7.8,1.9,2.4,0.8,9.8,5,3.5,25.9,82.7,80.7,37.1,32.8,24.4,5.2,52.6,123.4,77.5,43.2,34.3,62,0,42.52644826,0
75757,BULLARD,TX,57375,77647,927,24.70334412,40.5609493,24.70334412,10.03236246,7689,2.406034595,7.101053453,27.2337105,21.09507088,8.284562362,25.63402263,8.245545585,678,89.38053097,24.77876106,2028,92.55424063,45.31558185,2801,87.82577651,36.41556587,2182,92.34647113,22.82309808,34115,24495,27964,40790,44565,70500,11774,92.05028028,83.8882283,4.917615084,0.382198064,0,0,0,2.862238831,0,2.862238831,7.949719721,5.690504501,0.297265161,0,0,0,1.273993545,0.687956514,0.687956514,0,11774,3.9,8.8,9.2,7.1,5.6,2.4,3.4,10.8,6.4,7.4,5.2,6.4,4.9,6.7,4.8,4.7,1.1,1.2,18.1,4.8,7.9,35.7,75.5,73.2,23.4,20.8,18.5,7,39.5,101.8,83,33.9,49.1,82,9,566.6308395,0
44841,KANSAS,OH,57375,81091,30,43.33333333,20,36.66666667,0,444,0,0,54.95495495,22.2972973,11.26126126,7.432432432,4.054054054,179,100,2.234636872,73,100,45.20547945,154,100,9.090909091,38,100,0,31287,NaN,31765,26176,40417,NaN,636,97.64150943,97.64150943,0,0,0,0,0,0,0,0,2.358490566,2.358490566,0,0,0,0,0,0,0,0,636,5.5,9.7,6.1,5,3.8,18.4,9.7,2.7,8.8,3.1,7.2,6.3,7.5,2,3,0.5,0,0.5,15.9,4.1,4.7,48.4,78.6,74.5,13.5,11,6,0.9,30.2,104.5,45.9,8.7,37.2,0,25301,40.34656453,1
27941,HARBINGER,NC,57377,82663,0,0,0,0,0,565,0,7.96460177,20.88495575,28.67256637,13.09734513,23.18584071,6.194690265,51,82.35294118,15.68627451,60,100,66.66666667,244,89.3442623,28.27868852,210,95.23809524,23.33333333,38229,NaN,NaN,45726,41652,NaN,640,100,95.15625,0,2.65625,0,0,0,2.1875,0,2.1875,0,0,0,0,0,0,0,0,0,0,640,4.1,2.7,5,0,0,5.3,2.7,3.4,5.9,1.1,11.9,23.9,1.3,8.6,4.7,9.4,10.2,0,7.7,0,0,17.3,88.3,88.3,34.1,34.1,32.8,19.5,55.9,109.2,80.3,59.2,21.1,0,5,14.06655623,0
87015,EDGEWOOD,NM,57380,74339,1052,19.86692015,27.56653992,45.81749049,6.74904943,8760,2.077625571,4.440639269,24.34931507,24.46347032,11.51826484,19.69178082,13.45890411,1009,81.66501487,35.28245788,1249,93.91513211,23.93915132,4621,95.1092837,35.14390824,1881,95.53429027,33.22700691,37914,18816,21984,30641,49531,54754,12426,74.62578465,71.06872686,0.402382102,0.547239659,0.418477386,0,0.096571704,2.092386931,0,2.092386931,25.37421535,21.5918236,0,0,0,0,2.6798648,1.10252696,0.31385804,0.78866892,12426,5.7,4.6,7,6.5,5.6,3.7,4.5,5,5,8.9,8.3,11.3,8.7,7.5,4.1,1.3,0.8,1.5,11.7,3.6,8.5,30.3,81.5,79,23.8,20,15.1,3.6,46.6,95.3,56.7,23.7,33,0,0,867.0918057,0
91803,ALHAMBRA,CA,57380,74382,2431,9.70793912,21.76059235,52.57095845,15.96051008,21869,12.12218208,8.31771,24.37697197,17.56367461,8.473181215,19.48420138,9.662078742,4173,95.44692068,41.45698538,3993,89.85725019,37.31530178,8795,75.29277999,25.13928368,4908,65.32192339,19.21352893,35494,19071,25633,37649,51089,67123,29502,62.13477052,8.836689038,0.772828961,0.183038438,50.59995932,0.250830452,0.027116806,1.464307505,0.162700834,1.301606671,37.86522948,15.91756491,0.09829842,0.155921632,0.291505661,0.061012813,19.86306013,1.477865907,0.91519219,0.562673717,29502,4.3,4.5,5.5,5,6.6,7.5,6.7,6.5,7,7.1,8.6,8,6.2,5.5,4,2.3,2.4,2.5,10,3.3,8.2,39.3,84.3,82.4,22.9,20.3,16.6,7.2,42.2,99.3,52.1,25.3,26.8,500,23845,936.2586735,1
54411,ATHENS,WI,57381,71090,446,27.57847534,34.08071749,34.97757848,3.3632287,3505,7.674750357,7.360912981,46.96148359,14.95007133,9.158345221,9.985734665,3.908701854,610,80,20.16393443,688,87.5,21.80232558,1410,90.42553191,11.70212766,797,76.91342535,6.148055207,34387,24236,32207,34900,45083,53929,5471,98.33668434,96.81959422,0,0.054834582,0.091390971,0,0,1.370864559,0,1.370864559,1.663315664,1.571924694,0,0,0,0,0,0.091390971,0,0.091390971,5471,8.4,6.9,8.3,6.1,6.2,5.8,5.3,5.8,6.8,7,7.5,6.5,4.8,4.5,3.7,3.1,1.9,1.4,15.2,4.1,8.2,36,75.2,72.2,19.4,17.5,14.6,6.4,37.7,105.4,73.5,25.3,48.2,0,0,362.9116374,0
60131,FRANKLIN PARK,IL,57385,70345,1574,15.12071156,27.38246506,42.12198221,15.37484117,12764,10.067377,7.521153243,34.91852084,20.16609213,9.009714823,14.35286744,3.964274522,2698,92.95774648,28.20607858,2592,88.0787037,21.91358025,5069,80.31169856,13.94752417,2405,68.8981289,12.55717256,37189,22738,36222,43625,42988,52019,18072,56.08123063,51.55489154,0.23793714,0,3.142983621,0,0,1.145418327,0,1.145418327,43.91876937,27.59517486,0.276671093,0.188136344,0.049800797,0,14.61930058,1.189685702,0.376272687,0.813413015,18072,6.4,4.7,5.5,6.4,6.3,7.6,7.3,7.4,7,6.9,7.9,7.6,5.7,5.2,2.3,2.5,1.4,2,10.3,4,8.7,42,81.7,79.3,19,16.4,13.3,5.9,39.4,93.2,51.4,20.2,31.3,0,0,853.4499609,0
43549,NEY,OH,57386,63216,95,25.26315789,38.94736842,33.68421053,2.105263158,902,0.997782705,8.314855876,47.00665188,15.96452328,7.427937916,13.52549889,6.762749446,126,92.85714286,18.25396825,186,97.31182796,30.10752688,404,95.79207921,20.79207921,186,71.50537634,10.75268817,30849,6932,28083,29773,58906,59821,1396,98.13753582,97.42120344,0.286532951,0,0.071633238,0,0,0.358166189,0.071633238,0.286532951,1.862464183,1.862464183,0,0,0,0,0,0,0,0,1396,6.7,7.4,6.4,9.9,5.1,5,4,5.5,7.8,6.2,5.4,10.5,6.8,5.4,2.2,2.4,1.7,1.6,13.8,8.2,6.8,37.3,76.4,71.4,20.1,19.1,13.3,5.7,40.1,126.6,72.1,22.9,49.2,0,519,88.55944039,1
